FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Label
image-447,5,932,587,183,153,13.25,
image-447,6,907,291,229,306,10.37037037037037,
image-447,7,881,313,257,334,10,
image-447,8,855,343,284,357,9.105263157894736,
image-447,9,770,37,35,391,10.5898392652124,
image-447,10,739,338,279,473,10.764705882352942,
image-447,11,511,233,537,499,13.166666666666666,
image-447,12,511,588,168,499,12.63888888888889,
image-447,13,485,293,233,727,10.148148148148149,
image-447,14,459,293,233,755,9.785714285714286,
image-447,15,434,343,284,778,9.105263157894736,
image-447,16,347,38,31,813,9.267588630275197,
image-447,17,314,234,538,897,14,
image-447,18,314,591,184,897,12.5,
image-447,19,287,339,275,922,10.941176470588236,
image-447,20,32,234,538,952,12.35,
image-447,21,82,588,164,952,12.21875,
image-447,22,33,592,183,1153,12,
image-448,0,1179,29,735,33,12,
image-448,1,1176,117,125,36,10.528301886792454,
image-448,2,1117,311,249,96,10.434782608695652,
image-448,3,1092,328,268,124,10.2,
image-448,4,1041,235,539,143,12.5,
image-448,5,1019,234,540,194,13,
image-448,6,1017,589,183,144,13.166666666666666,
image-448,7,991,291,229,221,10.37037037037037,
image-448,8,967,293,233,248,9.785714285714286,
image-448,9,940,344,285,271,9,
image-448,10,881,34,39,306,10.769675925925926,
image-448,11,847,233,542,364,12.5,
image-448,12,845,590,53,364,11.214285714285714,
image-448,13,820,651,95,395,10.8,
image-448,14,794,339,281,418,10.588235294117647,
image-448,15,772,234,543,441,11.5,
image-448,16,746,590,53,439,10.407142857142857,
image-448,17,695,321,263,494,9.90909090909091,
image-448,18,671,234,540,540,13,
image-448,19,646,590,60,540,11.55,
image-448,20,620,234,540,591,13,
image-448,21,546,594,58,591,10.748412698412697,
image-448,22,496,236,539,693,12,
image-448,23,495,590,167,690,11.125,
image-448,24,393,235,541,792,11.75,
image-448,25,393,587,186,791,12.75,
image-448,26,367,291,235,845,10.148148148148149,
image-448,27,316,312,258,872,9.380952380952381,
image-448,28,257,31,38,928,11.38784803538902,
image-448,29,232,32,664,981,11.555555555555555,
image-448,30,186,236,541,1024,11.5,
image-448,31,186,588,186,1023,13,
image-448,32,161,341,279,1052,10.588235294117647,
image-448,33,62,234,539,1074,12.125,
image-448,34,38,235,539,1174,13,
image-448,35,37,590,167,1074,11.95,
image-449,0,1167,277,274,44,10.826086956521738,
image-449,1,1170,733,31,42,12,
image-449,2,1104,235,537,105,14,
image-449,3,1054,235,538,130,13.25,
image-449,4,1030,238,538,181,12,
image-449,5,1029,591,184,107,12,
image-449,6,1003,292,232,209,10.222222222222221,
image-449,7,978,293,233,237,9.785714285714286,
image-449,8,953,338,279,257,9.857142857142858,
image-449,9,880,39,36,305,10.8109243697479,
image-449,10,838,234,543,373,11.5,
image-449,11,838,592,186,374,11,
image-449,12,811,339,281,402,10.588235294117647,
image-449,13,585,229,539,422,12.88888888888889,
image-449,14,661,587,168,424,12.291666666666666,
image-449,15,605,588,184,574,13.25,
image-449,16,587,590,185,622,12.5,
image-449,17,536,310,246,652,10.054347826086957,
image-449,18,385,230,540,699,12.416666666666666,
image-449,19,387,586,170,699,12.125,
image-449,20,359,285,235,853,10.37037037037037,
image-449,21,309,308,262,880,9.04761904761905,
image-449,22,258,77,39,953,10.523076923076923,
image-449,23,232,35,595,979,10.625,
image-449,24,185,230,545,1026,12.5,
image-449,25,184,588,64,1026,12.333333333333334,
image-449,26,159,649,98,1057,10.6,
image-449,27,132,333,281,1080,10.941176470588236,
image-449,28,107,230,544,1102,13,
image-449,29,109,589,63,1102,12.333333333333334,
image-449,30,58,231,546,1153,11.5,
image-449,31,34,590,53,1132,10.738095238095235,
image-450,0,1170,34,733,38,11,
image-450,1,1167,120,122,43,10.528301886792454,
image-450,2,1110,237,539,101,12,
image-450,3,1106,596,54,103,11.538461538461538,
image-450,4,1082,655,92,134,10.6,
image-450,5,1033,234,537,151,13.75,
image-450,6,1033,592,183,154,12,
image-450,7,992,291,229,220,10.37037037037037,
image-450,8,967,294,232,248,9.785714285714286,
image-450,9,941,339,272,269,9,
image-450,10,862,35,39,325,10.463852611940299,
image-450,11,823,236,540,386,12,
image-450,12,795,589,57,389,10.3,
image-450,13,770,339,279,441,10.705882352941176,
image-450,14,747,236,541,464,11.5,
image-450,15,745,589,58,465,10.928571428571429,
image-450,16,719,652,95,495,10.6,
image-450,17,697,235,538,513,13.5,
image-450,18,646,590,59,514,10.925,
image-450,19,622,237,539,589,12,
image-450,20,597,237,539,612,12,
image-450,21,572,236,538,637,13,
image-450,22,592,591,184,590,12,
image-450,23,571,593,184,640,11.5,
image-450,24,545,296,229,668,10.185185185185185,
image-450,25,520,288,226,695,10.214285714285714,
image-450,26,494,330,269,717,10.05,
image-450,27,413,34,39,773,10.79379652605459,
image-450,28,370,235,539,840,13,
image-450,29,369,588,184,839,14,
image-450,30,343,337,281,868,10.705882352941176,
image-450,31,193,234,538,890,13.166666666666666,
image-450,32,194,589,183,890,12.75,
image-450,33,129,75,40,1080,12.454545454545455,
image-450,34,97,38,680,1116,11.714285714285714,
image-450,35,37,38,38,1142,12.01490356516657,
image-451,0,1168,277,281,42,10.521739130434783,
image-451,1,1171,730,36,40,11.333333333333334,
image-451,2,892,34,33,107,12.368057532537723,
image-451,3,860,37,367,351,12,
image-451,4,346,31,31,377,12.31528313994014,
image-451,5,316,39,357,896,11.882352941176471,
image-451,6,42,39,29,924,12.400669254906303,
image-452,0,1168,37,117,41,11.333333333333334,
image-452,1,1013,39,31,108,12.352881406691193,
image-452,2,892,38,30,226,12.064526666292009,
image-452,3,649,35,31,347,12.334608499136014,
image-452,4,559,36,39,592,12.167295629257284,
image-452,5,528,36,529,684,13.055555555555555,
image-452,6,468,39,40,711,12.938421052631579,
image-452,7,165,31,33,772,12.522196411579197,
image-452,8,135,34,619,1079,11.307692307692308,
image-452,9,42,36,38,1105,12.457890061471767,
image-453,0,1184,277,274,28,10.826086956521738,
image-453,1,1186,733,31,25,12,
image-453,2,1121,36,35,91,12.35593220338983,
image-453,3,1090,39,350,123,12.454545454545455,
image-453,4,1029,38,30,150,12.916114058355438,
image-453,5,999,39,649,214,12.444444444444445,
image-453,6,937,37,35,241,12.266666666666666,
image-453,7,907,38,440,306,11.925925925925926,
image-453,8,422,36,32,331,12.477048439720267,
image-453,9,391,37,36,820,12.116666666666667,
image-453,10,56,34,35,873,10.460922227681596,
image-453,11,25,93,394,1188,9.205882352941176,
image-454,0,1171,29,122,38,11.625786163522012,
image-454,1,1106,36,33,107,12.183333333333334,
image-454,2,1076,32,425,137,12.25,
image-454,3,862,31,32,161,12.895637833087802,
image-454,4,832,36,687,378,12.833333333333334,
image-454,5,710,36,35,405,11.371426097223036,
image-454,6,499,35,33,528,12.576928865599388,
image-454,7,470,38,689,744,12.166666666666666,
image-454,8,196,35,28,770,12.454305050072136,
image-454,9,114,99,33,1095,9.277777777777779,
image-454,10,64,75,414,1120,11.451566951566953,
image-454,11,37,94,340,1170,9.384615384615385,
image-455,0,1183,279,273,29,10.782608695652174,
image-455,1,1183,731,29,26,13.333333333333334,
image-455,2,1089,39,31,88,12.606060606060606,
image-455,3,1059,39,526,154,12.368421052631579,
image-455,4,998,39,30,183,12.19047619047619,
image-455,5,786,35,33,241,12.384108273359256,
image-455,6,695,37,30,454,12.378335555729862,
image-455,7,147,29,33,545,12.387089017144302,
image-455,8,117,33,38,1095,12.568965517241379,
image-455,9,57,70,444,1152,9.862068965517242,
image-455,10,26,91,676,1186,11,
image-456,0,1167,40,111,38,11.4874213836478,
image-456,1,1013,39,30,106,12.351922006633892,
image-456,2,981,40,472,229,13.090909090909092,
image-456,3,950,77,29,258,11.96551724137931,
image-456,4,588,34,29,290,12.497662539102691,
image-456,5,341,29,35,655,12.691357763223232,
image-456,6,314,29,205,898,11.791666666666666,
image-456,7,101,28,39,927,12.580632514824975,
image-456,8,36,88,338,1172,9.842105263157896,
image-457,0,1170,278,274,42,10.782608695652174,
image-457,1,1172,733,29,38,12.666666666666666,
image-457,2,923,38,30,105,12.233440357312148,
image-457,3,892,39,37,320,12.066666666666666,
image-457,4,679,37,35,351,12.90505348121052,
image-457,5,649,36,475,564,12.041666666666666,
image-457,6,589,35,39,591,12.441148775894538,
image-457,7,558,39,326,655,11.756756756756756,
image-457,8,284,29,33,681,12.428644864778704,
image-457,9,41,28,42,958,12.449177723053648,
image-458,0,1169,32,117,40,11.4874213836478,
image-458,1,983,35,33,107,12.768874516800476,
image-458,2,953,39,541,259,12.222222222222221,
image-458,3,922,78,33,288,12.303571428571429,
image-458,4,347,34,27,321,12.492503394491436,
image-458,5,315,36,593,898,12.214285714285714,
image-458,6,41,34,32,924,12.428323934300742,
image-459,0,1169,278,273,44,10.826086956521738,
image-459,1,1169,733,29,41,12.666666666666666,
image-459,2,1074,39,35,107,11.78046078865751,
image-459,3,1014,39,40,167,12.168831168831169,
image-459,4,923,34,31,227,12.749214365881032,
image-459,5,892,36,683,321,11.571428571428571,
image-459,6,802,37,32,348,12.863547758284602,
image-459,7,770,35,684,442,11.571428571428571,
image-459,8,619,35,33,470,12.352353427402521,
image-459,9,589,77,33,620,12.105263157894736,
image-459,10,42,31,32,654,12.390487019216051,
image-460,0,1166,33,120,42,11.125786163522012,
image-460,1,768,34,32,108,12.575456118712069,
image-460,2,587,35,33,471,12.185448947735745,
image-460,3,556,36,538,657,11.894736842105264,
image-460,4,132,32,31,683,12.467967790053853,
image-460,5,66,93,32,1144,9.782608695652174,
image-460,6,40,35,634,1170,13.1,
image-461,0,1130,273,280,82,10.73913043478261,
image-461,1,1131,728,34,78,12.666666666666666,
image-461,2,1034,34,39,147,12.573214285714286,
image-461,3,1004,72,39,206,14.354166666666666,
image-461,4,974,39,561,238,12.5,
image-461,5,123,33,33,265,12.499011049996529,
image-461,6,93,37,35,1116,11.741935483870968,
image-462,0,846,86,103,364,15.275,
image-462,1,429,35,31,412,12.196875455960358,
image-462,2,397,39,37,814,13.163636363636364,
image-462,3,155,35,31,844,12.337488571891063,
image-462,4,31,35,30,1101,10.652079710144928,
image-463,0,1169,189,193,42,10.45,
image-463,1,1170,729,33,41,12.666666666666666,
image-463,2,893,36,33,106,12.238549830271706,
image-463,3,861,39,40,350,12.875,
image-463,4,772,30,35,377,12.015846066779853,
image-463,5,711,37,38,471,12.368351841028637,
image-463,6,285,32,32,529,12.707305558224636,
image-463,7,192,37,42,965,10.280201990012579,
image-463,8,65,35,35,1067,10.464315354246692,
image-463,9,41,36,622,1174,10.142857142857142,
image-464,0,1179,34,731,32,11.666666666666666,
image-464,1,1179,119,117,34,10.641509433962264,
image-464,2,993,369,376,90,10.700000000000001,
image-464,3,829,37,32,254,10.651940824639034,
image-464,4,617,366,380,416,10.3,
image-464,5,566,368,377,619,10.6,
image-464,6,541,368,377,669,11,
image-464,7,479,35,31,708,10.609375,
image-464,8,443,370,380,766,10,
image-464,9,418,367,380,790,10.6,
image-464,10,393,367,380,817,10.6,
image-464,11,357,303,305,856,10.666666666666666,
image-464,12,151,365,379,883,10.45,
image-464,13,123,199,198,1089,10.605263157894736,
image-464,14,94,365,380,1117,11,
image-464,15,43,365,382,1142,10.5,
image-465,0,1170,194,191,41,10.375,
image-465,1,1168,732,31,38,12.333333333333334,
image-465,2,1112,368,379,97,10.6,
image-465,3,1087,368,381,122,10.2,
image-465,4,1061,368,379,149,10.6,
image-465,5,1011,367,379,175,10.6,
image-465,6,914,36,31,249,10.543627450980392,
image-465,7,848,256,264,337,10.485185185185184,
image-465,8,671,361,385,388,10.485714285714284,
image-465,9,645,239,250,569,10.724137931034482,
image-465,10,621,367,388,591,9,
image-465,11,569,77,44,644,10.134328358208956,
image-465,12,543,33,715,673,10.4,
image-465,13,506,359,388,705,10.6,
image-465,14,463,280,303,751,10.333333333333334,
image-465,15,270,353,391,786,10.599999999999998,
image-465,16,372,470,59,814,10.154882154882156,
image-465,17,219,349,393,965,11.3,
image-465,18,176,57,408,1034,10.46875,
image-465,19,176,404,80,1034,10.193548387096774,
image-465,20,139,350,397,1071,10.6,
image-465,21,88,351,396,1097,10.5,
image-465,22,37,349,397,1150,10.600000000000001,
image-466,0,1175,33,732,35,11.666666666666666,
image-466,1,1174,119,123,40,10.528301886792454,
image-466,2,1079,160,158,100,10.520833333333332,
image-466,3,1007,36,44,181,10.817836812144213,
image-466,4,948,368,377,237,10.5,
image-466,5,922,368,379,288,10.6,
image-466,6,897,371,381,314,9.6,
image-466,7,871,368,377,339,11,
image-466,8,707,36,35,374,10.487404136349626,
image-466,9,685,371,377,527,10.4,
image-466,10,658,370,377,551,10.6,
image-466,11,609,371,374,578,10.7,
image-466,12,582,373,375,628,10.4,
image-466,13,536,295,282,677,10.619047619047619,
image-466,14,466,371,375,719,10.6,
image-466,15,390,371,376,770,10.266666666666667,
image-466,16,293,39,33,868,10.73333104803693,
image-466,17,268,40,637,947,10.25,
image-466,18,238,373,372,971,11,
image-466,19,187,372,375,997,10.5,
image-466,20,150,298,282,1061,10.476190476190476,
image-466,21,117,374,373,1093,10.6,
image-466,22,65,374,373,1120,10.5,
image-466,23,39,375,357,1170,9.714285714285714,
image-466,24,39,496,46,1149,10.399038461538462,
image-467,0,1169,193,186,43,10.525,
image-467,1,1172,736,32,38,10.666666666666666,
image-467,2,1106,82,28,104,12.105263157894736,
image-467,3,710,39,29,135,12.38076190570888,
image-467,4,679,46,590,534,11.714285714285714,
image-467,5,405,40,25,561,12.619290807711039,
image-467,6,39,28,26,839,12.5880522389725,
image-468,0,1168,34,117,40,9.320754716981131,
image-468,1,738,36,29,109,12.516016166262578,
image-468,2,709,80,40,501,12.592592592592593,
image-468,3,343,31,32,535,12.424300992584099,
image-468,4,252,36,39,898,13.449784085004211,
image-468,5,221,38,658,989,13,
image-468,6,130,31,38,1018,12.19432497013142,
image-468,7,100,33,518,1112,12.45,
image-468,8,40,32,43,1140,11.965789473684211,
image-469,0,1186,191,191,25,10.45,
image-469,1,1186,730,32,22,12.666666666666666,
image-469,2,1091,38,37,86,12.130952380952381,
image-469,3,299,29,34,151,12.416812364698306,
image-469,4,238,35,46,941,12.472263868065966,
image-469,5,20,92,395,1192,8.942857142857143,
image-470,0,855,113,146,353,15.027777777777779,
image-470,1,808,70,80,405,12.5,
image-470,2,758,200,206,451,10.368421052631579,
image-470,3,709,239,249,500,12.48,
image-470,4,292,28,35,551,12.571395444921716,
image-470,5,79,36,35,949,12.247260055825464,
image-470,6,37,78,275,1169,10.642857142857142,
image-471,0,1187,218,211,25,10.305555555555555,
image-471,1,1185,733,31,23,12,
image-471,2,1123,40,37,88,12.05,
image-471,3,880,36,33,117,12.609676611073693,
image-471,4,545,36,32,360,12.243727575825506,
image-471,5,514,36,464,698,11.538461538461538,
image-471,6,178,31,35,726,12.432197036145276,
image-471,7,148,30,466,1065,12.666666666666666,
image-471,8,55,28,41,1093,13.02267943643816,
image-471,9,22,88,678,1189,11.333333333333334,
image-472,0,1172,32,125,37,10.930817610062894,
image-472,1,1106,38,42,99,12.413793103448276,
image-472,2,618,34,34,133,12.313665435770593,
image-472,3,567,81,60,639,12.92156862745098,
image-472,4,314,36,32,679,12.461164451741288,
image-472,5,99,35,36,925,12.522193129785881,
image-472,6,70,75,716,1147,9,
image-472,7,37,36,31,1146,9.526315789473685,
image-473,0,1171,215,217,40,10.222222222222221,
image-473,1,1173,732,32,38,12,
image-473,2,1010,92,389,97,10.300329497579074,
image-473,3,1087,494,127,98,11.882539682539681,
image-473,4,1009,492,96,150,12.777777777777777,
image-473,5,904,36,36,244,12.143798642159297,
image-473,6,780,36,35,337,12.668219047427497,
image-473,7,752,35,463,462,12.08,
image-473,8,666,126,117,511,12.046031746031746,
image-473,9,315,29,40,590,12.29145614712297,
image-473,10,284,28,637,930,12.272727272727273,
image-473,11,39,27,41,956,12.43564056381922,
image-474,0,1171,39,727,41,11.333333333333334,
image-474,1,1170,124,116,42,10.566037735849056,
image-474,2,985,40,29,104,12.15254105899356,
image-474,3,801,43,28,255,12.569942045868075,
image-474,4,772,45,647,441,12,
image-474,5,710,47,34,468,13.518452380952382,
image-474,6,377,38,28,529,12.35959376397654,
image-474,7,224,44,28,863,12.437008575057352,
image-474,8,195,45,30,1017,12.946428571428571,
image-474,9,73,40,32,1047,12.388251192175714,
image-474,10,43,43,649,1170,13.5,
image-475,0,1169,217,215,43,10.222222222222221,
image-475,1,1170,736,31,42,11,
image-475,2,801,35,30,105,12.395515957025873,
image-475,3,679,36,31,439,12.55632462877933,
image-475,4,496,35,32,560,11.778256689547012,
image-475,5,373,31,34,744,12.118265177682806,
image-475,6,308,135,117,898,12.454545454545455,
image-475,7,69,36,33,957,12.282780758344781,
image-475,8,39,36,688,1174,10.857142857142858,
image-476,0,1171,34,117,38,11.144654088050313,
image-476,1,862,36,28,102,12.400048962795621,
image-476,2,39,31,33,376,12.301156929890086,
image-477,0,1172,213,219,41,10.222222222222221,
image-477,1,1172,729,35,38,12,
image-477,2,1047,31,38,105,12.073728813559322,
image-477,3,833,34,35,193,12.186180501163387,
image-477,4,802,30,481,410,12.565217391304348,
image-477,5,620,29,35,437,12.348854954892412,
image-477,6,589,36,468,623,11.84,
image-477,7,518,183,161,688,12.666666666666666,
image-477,8,192,29,40,741,12.519281149138784,
image-477,9,162,33,686,1050,11.571428571428571,
image-477,10,40,28,39,1078,12.017081133648237,
image-478,0,1170,36,117,37,10.930817610062894,
image-478,1,893,37,33,106,12.12255760172616,
image-478,2,680,37,32,345,12.36854428491924,
image-478,3,648,37,93,563,12.181818181818182,
image-478,4,344,36,33,589,12.313768478619536,
image-478,5,223,36,32,893,12.61146999552172,
image-478,6,40,31,35,1014,12.406788416335838,
image-479,0,1171,213,219,41,10.222222222222221,
image-479,1,1171,729,34,39,12.333333333333334,
image-479,2,1014,37,32,102,12.261916852411083,
image-479,3,802,36,31,224,12.080382495674021,
image-479,4,405,37,31,438,12.586058964040328,
image-479,5,374,38,220,835,12.904761904761905,
image-479,6,223,38,31,863,12.02804741739406,
image-479,7,39,38,30,1015,11.896151215520641,
image-480,0,1178,36,117,30,11.320754716981131,
image-480,1,1083,37,26,94,12.496201052016364,
image-480,2,1053,39,511,159,11.904761904761905,
image-480,3,930,38,32,185,12.688898601398602,
image-480,4,352,35,31,310,12.432639383798222,
image-480,5,321,36,522,890,12.1,
image-480,6,198,32,33,920,12.390058038759356,
image-480,7,47,30,36,1041,12.520090756314321,
image-481,0,1167,214,215,43,10.305555555555555,
image-481,1,1168,731,32,40,12.333333333333334,
image-481,2,709,35,33,106,12.467215599453395,
